SHA,cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
0e2cc88df977bba52abe44bc9270a671b3e15c5d0,27,189,3,155,1,13,5,3,741,7,10,24,9,7,105,80,176,20,96,12,208,0
0e2cc88df977bba52abe44bc9270a671b3e15c5d1,35,189,2,148,1,13,5,0,741,7,10,24,9,7,105,80,176,20,96,12,208,1
0e371e64ca957e61a41309c7821cfff946274cbd0,26,105,2,46,83,14,4,0,294,25,13,61,0,1,100,68,130,7,74,10,133,0
0e371e64ca957e61a41309c7821cfff946274cbd1,24,105,1,45,83,14,4,0,294,25,13,61,0,1,100,68,130,7,74,10,133,1
0e39e2eea79bc05bf7147a4074dd7163f7c401ff0,18,15,5,31,1,9,4,0,133,7,0,4,1,0,3,3,15,0,14,3,69,0
0e39e2eea79bc05bf7147a4074dd7163f7c401ff1,27,22,4,55,2,11,3,0,160,8,0,4,2,2,5,5,40,0,25,1,91,1
0e8cbc2c8904b0bd70b21933e6717977896e97821,23,5,2,8,1,4,2,0,46,3,0,0,0,0,16,0,2,1,3,1,89,1
0ea0a7f5f6e001d7d3f7d64eb3f26673b800484c0,8,14,3,18,27,12,6,0,77,2,0,1,0,0,0,0,13,0,10,2,59,0
0ea0a7f5f6e001d7d3f7d64eb3f26673b800484c1,9,14,2,16,27,12,6,0,75,2,0,1,0,0,0,0,11,0,8,2,59,1
0ea5c4b115e393847f08c804aece7e2c90e3a1f30,9,11,1,10,0,9,2,0,47,8,0,2,0,0,0,0,6,0,5,1,55,0
0ea5c4b115e393847f08c804aece7e2c90e3a1f31,9,12,1,8,0,9,2,0,51,8,0,2,1,0,0,0,5,0,4,2,60,1
0ea78a8fb63649ee6ebf74cf966d2c1d0fba539a0,4,8,2,2,1,3,4,0,66,0,5,0,0,5,0,44,44,33,23,2,39,0
0ea78a8fb63649ee6ebf74cf966d2c1d0fba539a1,1,8,1,2,1,3,4,0,66,0,5,0,0,5,0,44,44,33,23,2,39,1
0ed2dd55fe191440199b86ed205aa0a5607ccbd90,14,72,2,66,179,24,11,3,267,21,8,15,4,3,33,9,57,18,44,4,134,0
0ed2dd55fe191440199b86ed205aa0a5607ccbd91,23,71,2,56,179,24,11,0,262,21,8,15,4,3,33,10,57,18,44,4,135,1
0ed34c0f46a1d8c24685ba08b00d442ab40754490,23,118,2,98,147,24,17,6,503,33,7,36,9,1,51,7,79,22,59,7,147,0
0ed34c0f46a1d8c24685ba08b00d442ab40754491,36,117,2,89,147,24,17,0,500,33,7,36,9,1,51,7,78,22,59,7,147,1
0ff99e7cc62a0839477bfd19d4594dc4c7ba66631,17,14,2,14,91,14,0,0,45,14,0,0,0,0,54,0,0,0,0,0,45,1
102aeffa4b9d89c0f78b3a9a6927a4877b171d040,15,24,1,26,24,9,1,0,98,8,0,11,0,0,16,17,15,5,13,2,105,0
102aeffa4b9d89c0f78b3a9a6927a4877b171d041,16,24,1,27,24,9,1,0,98,8,0,11,0,0,16,18,15,5,13,2,102,1
102b850091be5b6e71dcdcc9e7eb65d0d09ba0cf0,97,256,5,108,22709,217,8,3,2231,215,6,9,0,0,66,6,174,3,169,4,784,0
102b850091be5b6e71dcdcc9e7eb65d0d09ba0cf1,106,256,4,95,22709,217,8,0,2231,215,6,9,0,0,66,6,174,3,169,4,785,1
10376baf10a1ce8068b2592322189529ebb9b8d00,5,6,2,2,3,6,1,1,24,4,0,0,0,0,2,0,2,0,1,0,23,0
10376baf10a1ce8068b2592322189529ebb9b8d01,7,5,1,1,4,5,1,0,21,2,0,0,0,0,1,0,2,0,1,0,17,1
104f7bb2d8c6024743ea8cb9dd51cd53c5c3b6be0,14,9,1,22,0,3,4,3,49,2,1,2,0,1,5,1,12,3,13,2,91,0
104f7bb2d8c6024743ea8cb9dd51cd53c5c3b6be1,17,9,1,23,0,3,4,0,50,2,1,2,0,1,5,1,13,3,13,2,91,1
10912c811598285c62f7c0f28530732dd1115e5b1,31,38,7,81,22,13,13,4,221,7,6,6,4,0,18,12,37,9,33,9,190,1
112ac0c966d0e27da0eac2352fa9ca95e30807720,18,219,2,97,107,23,20,4,727,29,16,43,3,3,18,45,147,9,87,6,163,0
112ac0c966d0e27da0eac2352fa9ca95e30807721,30,217,2,91,113,23,20,0,721,29,15,41,3,3,18,45,147,9,87,6,163,1
1135db2aa6e67b6478f87200f0787a9d85bc32f50,24,4,2,16,0,2,3,0,27,1,1,0,0,0,7,0,8,0,8,1,45,0
1135db2aa6e67b6478f87200f0787a9d85bc32f51,24,4,1,16,0,2,3,0,27,1,1,0,0,0,7,0,8,0,8,1,45,1
113f9af838268012fffc95d036220bd49555b4390,92,9,3,28,3,3,0,3,175,0,0,0,0,0,18,0,10,0,10,1,77,0
113f9af838268012fffc95d036220bd49555b4391,151,9,2,27,3,3,0,0,174,0,0,0,0,0,18,0,10,0,10,1,77,1
1144be2b076630640b5fd4c3738e3131d73eb4cc0,14,16,5,20,15,6,1,1,80,6,2,3,2,0,16,2,24,3,14,2,76,0
1144be2b076630640b5fd4c3738e3131d73eb4cc1,18,14,2,18,10,5,1,0,74,5,2,3,2,0,16,2,24,3,14,2,74,1
118d516510ef11e633927af919300bb67be6f6c40,9,80,1,67,78,13,1,8,283,36,6,34,4,2,16,7,41,6,37,5,175,0
118d516510ef11e633927af919300bb67be6f6c41,31,78,1,54,78,13,1,0,276,36,6,34,4,2,16,7,40,6,36,5,175,1
120101e1b4934649121e4a357b6a02d70b52aaf41,4,33,1,31,59,15,11,5,136,19,4,7,0,4,4,20,25,12,20,2,79,1
1207d450cbb8755dd1454c451c3f2e61692dd46e0,56,191,3,146,1474,65,42,7,723,30,8,59,0,1,34,36,160,8,116,6,295,0
1207d450cbb8755dd1454c451c3f2e61692dd46e1,61,191,2,142,1474,65,41,0,720,30,8,59,0,1,34,35,157,6,115,6,295,1
124c21e9c7542c9042bc77b23e297736250971230,11,16,1,28,27,10,3,0,70,6,2,1,0,0,4,3,10,2,9,3,50,0
124c21e9c7542c9042bc77b23e297736250971231,15,15,1,26,27,10,3,0,68,6,2,1,0,0,4,3,10,2,9,3,50,1
125c79aac192fb9a93a1482914cd6d376b4088110,16,109,1,83,39,19,1,1,401,28,2,24,6,1,74,6,50,34,37,4,132,0
125c79aac192fb9a93a1482914cd6d376b4088111,19,108,1,81,39,19,1,0,398,28,2,23,6,1,74,5,49,34,37,4,132,1
1267c36ab74bb8094a99ad526cc8e2780ce241480,8,54,1,31,498,37,20,5,254,20,1,2,1,0,39,2,37,4,24,4,124,0
1267c36ab74bb8094a99ad526cc8e2780ce241481,20,54,1,30,498,37,20,0,254,20,1,2,1,0,39,2,37,4,24,4,124,1
1273c15c298605f5ea9e71fe4453c6bea7521f9f0,14,67,5,47,180,40,23,2,412,38,0,5,0,12,21,17,40,29,33,5,103,0
1273c15c298605f5ea9e71fe4453c6bea7521f9f1,24,67,5,43,180,40,23,0,412,38,0,5,0,12,21,17,40,29,33,5,103,1
12d26fbcd7c4e4eedc9a3af6a2c02c71c491ad711,31,86,1,121,156,25,4,0,430,18,12,34,0,3,6,2,58,0,47,4,98,1
12f456eced7d3d49487ccf54ff8470d70afd98320,13,11,2,21,4,5,3,1,61,4,1,2,2,0,59,0,11,6,10,2,82,0
12f456eced7d3d49487ccf54ff8470d70afd98321,15,11,1,21,4,5,3,0,61,4,1,2,2,0,59,0,11,6,10,2,82,1
1329cac6a60da768581cd99b6511b051a82762880,14,14,2,11,13,10,2,2,81,9,0,2,1,0,0,0,5,0,5,4,56,0
1329cac6a60da768581cd99b6511b051a82762881,12,13,2,11,13,10,2,0,78,9,0,1,1,0,0,0,4,0,4,3,53,1
132e491355815f1141024d4f746cf8338b4881860,51,26,3,76,46,14,13,14,178,8,0,2,4,0,22,6,48,3,47,2,178,0
132e491355815f1141024d4f746cf8338b4881861,61,26,2,73,46,14,13,0,178,8,0,2,4,0,22,6,48,3,47,2,178,1
1350d6b6fb89afef2e9efc48fc596e8fef675b410,19,30,2,64,9,6,22,2,174,2,0,1,0,0,22,5,37,8,38,3,154,0
1350d6b6fb89afef2e9efc48fc596e8fef675b411,17,30,1,64,9,6,22,0,174,2,0,1,0,0,22,5,37,8,38,3,154,1
13611a266fa9819b1dcadf1acf881270d0369a6e0,54,54,9,100,67,31,26,2,475,24,3,7,5,0,33,3,52,1,49,9,219,0
13611a266fa9819b1dcadf1acf881270d0369a6e1,66,53,9,96,67,31,26,0,460,24,3,7,5,0,33,3,52,1,49,8,218,1
1443fd0977a4acb5fef69d98595edf166ec573591,19,231,2,58,1820,64,102,24,762,153,7,27,0,2,23,171,200,28,140,5,212,1
144b4ec24c17f94f43429169e0d6c75cd44dd59a0,25,42,1,71,136,24,8,11,205,18,10,2,8,1,35,5,30,1,27,2,129,0
144b4ec24c17f94f43429169e0d6c75cd44dd59a1,33,42,1,70,136,24,8,0,205,18,10,2,8,1,35,5,30,1,27,2,129,1
1457da4bbf962080bdbdcf3972f5bdda119468990,35,71,11,65,156,34,20,7,507,13,4,19,0,3,0,16,84,1,69,6,294,0
1457da4bbf962080bdbdcf3972f5bdda119468991,36,68,8,62,152,33,20,0,493,13,3,19,0,3,0,15,78,1,63,5,292,1
145a7f8e0df5a0d6d235f6fd1d19dea3e5aea3d30,13,75,1,61,25,11,3,13,342,32,4,5,10,1,135,34,115,16,58,5,231,0
145a7f8e0df5a0d6d235f6fd1d19dea3e5aea3d31,23,75,1,56,25,11,3,0,342,32,4,5,10,1,135,34,115,16,58,5,231,1
146526006670ec200c25a4efd100fe35d01a7aa00,8,14,2,15,6,5,3,0,65,4,2,1,2,0,8,0,4,4,6,3,88,0
146526006670ec200c25a4efd100fe35d01a7aa01,10,14,1,14,6,5,3,0,65,4,2,1,2,0,9,0,4,4,6,3,87,1
146b08a8cd79f493097417156d02f3e203cad5660,9,87,1,33,124,17,3,0,226,29,4,29,0,11,0,119,48,11,24,3,101,0
146b08a8cd79f493097417156d02f3e203cad5661,9,87,1,31,124,17,3,0,226,29,4,29,0,11,0,119,48,11,24,3,101,1
151726359d2f2db264fc5ceab7f1895977a9199d1,21,48,2,28,443,43,2,2,82,5,0,3,0,0,36,6,2,1,2,0,101,1
152afa3d52109a620e03fc1bc798e1eb7424a9540,5,53,2,34,47,14,12,7,175,11,3,18,0,3,7,16,32,8,25,3,99,0
152afa3d52109a620e03fc1bc798e1eb7424a9541,9,53,1,31,51,14,10,0,173,11,3,18,0,3,9,13,32,8,25,3,99,1
152f892dfb3c18275122f6b45ee0588a1dd1159d0,10,17,2,26,52,12,2,2,66,9,1,2,0,0,8,6,14,1,11,1,65,0
152f892dfb3c18275122f6b45ee0588a1dd1159d1,10,15,1,24,49,11,1,0,60,8,1,2,0,0,8,6,12,1,10,1,61,1
1548c46e6b48d7f393d2cd596be395d7d9a87b710,30,30,3,32,72,18,10,0,267,22,1,3,0,2,4,13,29,6,20,3,297,0
1548c46e6b48d7f393d2cd596be395d7d9a87b711,26,30,2,32,70,18,10,0,267,22,1,3,0,2,4,13,29,6,20,3,297,1
154f40c6f9d8e8fff41e45d5978f9b311f24c4ab0,35,10,2,43,0,7,4,1,60,5,0,1,1,0,34,7,18,1,19,1,72,0
154f40c6f9d8e8fff41e45d5978f9b311f24c4ab1,38,10,1,41,0,7,4,0,60,5,0,1,1,0,34,7,18,1,19,1,71,1
155c325357b51cb3138ba4aeae2b04ded63e28dc0,28,37,2,27,0,10,8,1,143,3,1,12,0,3,10,9,33,19,27,3,115,0
155c325357b51cb3138ba4aeae2b04ded63e28dc1,23,37,1,27,0,10,8,0,144,3,1,12,0,3,10,9,34,19,27,3,115,1
15bee7d0e1c294f41b31b0b4ff443dd5b8fa218d1,17,19,1,34,8,8,7,3,141,6,3,3,1,0,51,0,16,0,16,2,78,1
15c7c3be8dacb74dfaf3d7f5842d6cf153f832660,37,41,1,27,229,26,13,0,144,18,0,11,0,0,43,11,27,0,20,2,125,0
15c7c3be8dacb74dfaf3d7f5842d6cf153f832661,44,41,1,26,229,26,13,0,144,18,0,11,0,0,39,11,27,0,20,2,112,1
15d0451582f951da91eee772bdbce5203dcc66620,22,17,7,44,20,14,4,0,142,0,0,0,0,0,0,16,15,0,13,1,79,0
15d0451582f951da91eee772bdbce5203dcc66621,20,15,6,43,14,13,3,0,135,0,0,0,0,0,0,16,14,0,12,1,76,1
15e253dd8b8398ec9405e16067a701c3bcc064aa0,5,50,2,9,435,30,1,0,261,33,0,4,0,0,508,13,24,14,7,5,223,0
15e253dd8b8398ec9405e16067a701c3bcc064aa1,4,50,1,9,435,30,1,0,261,33,0,4,0,0,509,13,24,14,7,5,224,1
15f82d3967129763101374e8ac71a0d1d2a07e110,36,52,8,77,52,23,11,3,274,21,7,6,2,1,7,4,32,2,31,9,139,0
15f82d3967129763101374e8ac71a0d1d2a07e111,49,57,8,71,52,23,11,0,276,21,7,6,2,1,7,9,32,2,31,8,139,1
1603eb9bfac433061e3be05c6edfa0419d8c16490,43,107,13,113,1124,70,10,0,413,19,12,13,0,0,9,15,45,2,39,2,213,0
1603eb9bfac433061e3be05c6edfa0419d8c16491,38,103,6,104,933,68,10,0,404,18,12,12,0,0,9,15,45,2,39,2,210,1
0afc1c0fe0ccb7267e302e81c7dcb213e2cb49150,7,4,2,14,3,3,0,1,25,1,0,0,1,0,0,0,3,0,3,1,30,0
0b48aba4487062ddc8a5f5079513b30b6060a3180,18,37,2,84,72,17,10,0,180,11,0,3,3,3,24,5,25,0,20,4,139,0
0be465d52e3694e5e192c48d2e042c53e7fcaaf00,63,167,9,213,303,44,14,2,741,33,4,66,0,5,51,41,85,7,66,7,313,0
0ce0845ca77900656916ac15828f51002936cce90,26,167,2,116,3060,82,45,0,680,58,9,12,12,10,60,27,172,10,120,4,286,0
0d3dd945595227efd7b78e9954802d0c2011fdd50,14,31,2,34,86,21,10,0,133,3,0,0,0,1,6,4,13,1,13,1,100,0
0d8f60467eab4248f214fad76efbb7098bb669860,31,37,3,43,0,19,15,0,218,11,4,10,0,0,12,8,28,2,23,5,126,0
0e50d65511f826c604c59c01a398db44235552d10,25,148,1,68,33,10,4,17,340,5,10,49,2,12,97,45,99,15,77,9,126,0
0e8cbc2c8904b0bd70b21933e6717977896e97820,20,6,2,10,1,4,2,0,56,3,0,0,1,0,16,0,2,1,3,2,91,0
0ef1ece89c1ae52b7ad4094383309632bc9430790,3,3,2,7,3,3,0,0,18,2,0,0,0,0,8,0,0,0,0,0,30,0
0ff99e7cc62a0839477bfd19d4594dc4c7ba66630,15,14,1,14,91,14,0,0,45,14,0,0,0,0,54,0,0,0,0,0,45,0
1055d1b68fe740b3080ade32db27c3ffe9d6918b0,15,14,5,30,9,8,2,1,81,4,0,2,1,0,7,2,17,4,15,3,71,0
10912c811598285c62f7c0f28530732dd1115e5b0,40,38,4,82,22,13,13,0,222,7,6,6,4,0,18,12,37,9,33,9,190,0
118f1e1fed4e22c5da42640e4734632fd5b4990d0,3,6,2,13,0,3,1,0,51,1,0,0,0,0,1,0,4,0,4,1,47,0
120101e1b4934649121e4a357b6a02d70b52aaf40,8,33,1,28,59,15,11,0,137,19,4,7,0,4,4,19,25,12,20,2,79,0
127528cd9036b22ed5327468558836ff45f1d0930,74,67,18,84,123,41,12,22,447,48,1,8,0,7,2,0,33,0,28,5,293,0
12d26fbcd7c4e4eedc9a3af6a2c02c71c491ad710,31,90,1,122,156,25,4,0,439,18,14,35,0,3,6,2,58,0,47,4,98,0
13866592b3070404465b5f3fa93f26d59c27b7220,7,50,2,43,0,13,6,1,222,9,1,16,4,0,7,7,38,5,25,7,95,0
1443fd0977a4acb5fef69d98595edf166ec573590,19,230,2,59,1820,64,102,24,762,153,7,26,0,2,23,171,200,28,140,5,212,0
146cf6ee56b9e0953e9136e1491e893b41edb6720,26,123,4,109,64,19,17,5,600,29,4,46,16,11,95,59,150,7,96,5,249,0
151726359d2f2db264fc5ceab7f1895977a9199d0,22,48,2,28,443,43,2,2,82,5,0,3,0,0,37,6,2,1,2,0,101,0
155f2a35a5d6ef5573a0fdb033fac004d92d0de60,16,71,5,67,23,24,6,15,380,5,9,16,16,0,26,5,47,2,35,6,111,0
16a4329d21a132de6739f6c044735a4ecc267acc1,56,222,16,203,1092,72,4,7,1041,63,16,39,15,10,122,150,225,61,160,7,396,1
16a92713575b071e1a10a2c098cd89dc46b961f00,15,73,4,43,352,31,16,7,301,6,1,16,3,5,13,33,41,3,28,5,229,0
16a92713575b071e1a10a2c098cd89dc46b961f01,20,73,2,43,352,31,16,0,301,6,1,16,3,5,13,33,41,3,28,5,228,1
16b728e636d66efb986bd7e1edbd3ba0ff52ede20,15,37,3,53,97,19,10,0,178,14,3,4,1,0,30,1,23,14,20,5,107,0
16b728e636d66efb986bd7e1edbd3ba0ff52ede21,17,37,2,52,97,19,10,0,176,14,3,4,1,0,29,1,23,13,20,5,105,1
16c040d3b33f50df256732ad69b869de1ebfdec20,33,37,5,63,10,7,2,1,192,4,0,10,5,0,11,2,27,0,26,8,120,0
16c040d3b33f50df256732ad69b869de1ebfdec21,30,37,2,60,10,7,2,0,192,4,0,10,5,0,11,2,27,0,26,8,120,1
16c2c4704d9dbd25503d544e539f36bb0188ea4a0,19,90,8,86,492,43,26,20,521,36,4,17,6,2,14,22,52,13,49,6,417,0
16c2c4704d9dbd25503d544e539f36bb0188ea4a1,45,90,5,79,492,43,26,0,520,36,4,17,6,2,14,22,52,13,49,6,417,1
17099e38dcba813a08c74775d4020d6e32528cfb0,37,53,8,107,148,28,21,9,393,11,2,7,0,3,18,24,85,9,77,6,275,0
17099e38dcba813a08c74775d4020d6e32528cfb1,40,54,4,94,169,28,18,0,374,11,2,7,0,3,20,23,83,9,75,6,260,1
179c8e6573ed5ec18ed68031dca246b2c4f9f43e1,53,205,21,171,496,78,25,12,1008,30,7,50,5,28,22,99,164,55,109,11,354,1
179f7578bd4b74b0932e5f6f7ed721a0d7a9424b0,20,26,10,29,16,9,1,2,154,8,3,4,1,1,1,2,12,1,8,3,162,0
179f7578bd4b74b0932e5f6f7ed721a0d7a9424b1,21,25,3,29,16,9,1,0,152,8,3,3,1,1,1,2,11,1,7,3,161,1
17b92cb2f8f637dbb71a17c61143c2b1b487a3fc0,23,67,2,49,192,22,4,1,263,13,6,11,0,3,31,5,37,13,34,5,125,0
17b92cb2f8f637dbb71a17c61143c2b1b487a3fc1,23,58,1,34,157,19,3,0,200,13,5,10,0,3,14,5,32,7,28,5,80,1
17d223ae9f2507104c6a713896278a19c754272f0,9,3,4,11,0,3,0,0,42,0,0,0,0,0,0,0,7,0,7,0,39,0
17d223ae9f2507104c6a713896278a19c754272f1,9,3,3,11,0,3,0,0,42,0,0,0,0,0,0,0,7,0,7,0,39,1
17fc81c628594ecd2194cba774f1780c2047abbf0,6,0,2,2,0,0,3,0,22,0,0,0,0,0,2,0,2,0,3,0,13,0
17fc81c628594ecd2194cba774f1780c2047abbf1,7,0,2,2,0,0,3,0,22,0,0,0,0,0,2,0,2,0,3,0,13,1
18083b2acf5d394bb3bc22b48a9fb1cc28a12ee50,3,49,5,36,461,35,15,30,438,41,1,9,2,0,10,20,31,12,28,2,136,0
18083b2acf5d394bb3bc22b48a9fb1cc28a12ee51,12,49,5,33,461,35,15,0,438,41,1,9,2,0,10,20,31,12,28,2,136,1
188292da26c4009b01089169911ee673cb8cc8441,43,53,5,101,148,28,21,0,393,11,2,7,0,3,18,24,85,9,77,6,275,1
188925733482957172efa9a594964d21696b025b0,7,32,1,45,8,13,10,2,209,6,2,10,0,0,9,23,24,3,21,2,184,0
188925733482957172efa9a594964d21696b025b1,13,32,1,42,8,13,10,0,209,6,2,10,0,0,9,23,24,2,21,2,184,1
188bd5be2cfaeae7d2a79cd5a7c27326a63983390,47,55,6,132,80,22,14,16,432,21,7,8,8,2,10,0,58,1,67,9,309,0
188bd5be2cfaeae7d2a79cd5a7c27326a63983391,64,54,5,121,64,21,14,0,416,19,7,8,7,2,10,0,57,1,65,9,301,1
188bf77a39d8a89e9a633dce0cfb18d34d1f72f10,20,20,2,61,8,8,4,3,107,5,0,4,2,1,18,1,19,0,22,3,91,0
188bf77a39d8a89e9a633dce0cfb18d34d1f72f11,18,20,1,60,8,8,4,0,106,5,0,4,1,1,18,1,19,0,22,2,91,1
189116870de3e46038fb51c2e2db3b9ef8d4d5d80,41,69,2,37,288,25,3,4,257,12,4,22,0,7,26,24,70,18,51,3,158,0
189116870de3e46038fb51c2e2db3b9ef8d4d5d81,35,67,1,36,288,25,3,0,252,12,4,20,0,5,26,24,67,18,49,3,155,1
1899601fb99093f804f8b97773a6470a7587017c0,15,63,2,53,449,31,7,0,178,7,1,17,0,4,5,9,29,7,24,2,106,0
1899601fb99093f804f8b97773a6470a7587017c1,18,60,1,55,396,29,5,0,168,9,1,20,0,4,5,11,24,7,23,2,104,1
192a3319299179eefa248d01b52befe889e07b3d1,16,20,1,13,63,15,5,3,99,9,0,3,1,0,0,0,16,0,9,1,85,1
1932b837af9458ce4aaf54a420ab96b2d2f383710,12,25,1,24,13,10,8,0,111,2,9,5,0,1,47,1,11,5,10,2,101,0
1932b837af9458ce4aaf54a420ab96b2d2f383711,11,24,1,23,4,9,8,0,109,2,9,5,0,1,47,1,11,5,10,2,101,1
193c77968251a06b2393d1d286425a4f4ec97d100,419,417,43,599,224,175,35,63,3493,115,71,57,6,8,153,27,360,41,324,77,1695,0
193c77968251a06b2393d1d286425a4f4ec97d101,388,418,42,572,224,175,35,0,3497,115,71,57,6,8,153,27,360,41,324,77,1695,1
19484e9716e9f7c29076e6ac55aafc0e4107401c0,32,68,29,81,17,24,2,5,446,45,0,10,2,16,13,0,3,6,3,12,167,0
19484e9716e9f7c29076e6ac55aafc0e4107401c1,75,68,11,47,17,24,2,0,446,45,0,10,2,16,13,0,3,6,3,12,166,1
19486e0e1419b6f6a7fbc257361ddfdd03007c4e0,24,52,5,49,5,8,24,3,349,16,7,16,0,0,55,1,51,4,45,6,143,0
19486e0e1419b6f6a7fbc257361ddfdd03007c4e1,28,52,2,48,5,8,24,0,349,16,7,16,0,0,54,1,51,4,45,6,143,1
196b295f9a74b6400ff266dae959bc637a6fe39f0,38,109,5,70,61,15,10,23,551,8,21,37,7,28,100,104,177,41,140,10,223,0
196b295f9a74b6400ff266dae959bc637a6fe39f1,37,109,2,68,61,15,10,0,551,8,21,37,7,28,100,104,177,41,140,10,223,1
1a423fe7c8cebf3979ffa057ceb23254779d13781,14,19,3,29,18,13,20,5,143,4,1,2,0,16,0,21,45,33,40,3,136,1
1a447fa37af9bb5beeaf6ffc9467bbc1cecc82060,11,22,1,37,0,2,4,0,99,1,7,5,0,0,6,0,15,1,15,4,103,0
1a447fa37af9bb5beeaf6ffc9467bbc1cecc82061,18,20,1,30,0,2,4,0,91,1,6,5,0,0,6,0,13,0,13,4,101,1
1a6d026bb4d9b34421f5bddf2da0e3663cdfcb6e0,68,572,7,452,27884,270,30,22,3134,293,65,109,3,10,144,105,365,60,317,9,741,0
1a6d026bb4d9b34421f5bddf2da0e3663cdfcb6e1,83,572,7,397,27884,270,30,0,3135,293,65,109,3,10,144,105,365,60,317,9,741,1
1a7113b4733bf8cdf4f18c806f1ef93514430fcd0,3,11,1,12,4,4,2,0,53,6,1,3,3,0,2,0,6,0,5,3,62,0
1a7113b4733bf8cdf4f18c806f1ef93514430fcd1,10,11,1,12,4,4,2,0,53,6,1,3,3,0,2,0,6,0,5,3,62,1
1a88c22574cbb621bae5edadb2f2abd1cd9784d60,8,10,2,13,0,7,3,0,72,1,0,3,5,0,2,0,8,0,8,2,35,0
1a88c22574cbb621bae5edadb2f2abd1cd9784d61,10,10,1,13,0,7,3,0,72,1,0,3,5,0,2,0,8,0,8,2,36,1
1a959950d56758b9f001e076020626a0357b0f240,16,60,2,54,242,32,6,10,580,20,1,6,0,1,11,9,24,6,15,3,207,0
1a959950d56758b9f001e076020626a0357b0f241,26,60,2,52,242,32,6,0,580,20,1,6,0,1,11,9,24,6,15,3,208,1
1b8c8b3cea86712d00a67b27e7648fa17fc8d8dd1,33,75,31,39,13,36,1,4,388,3,1,11,0,0,68,0,2,0,2,3,206,1
1bbfc3ff69e9eba4e209bb6aaae82fe2019fee580,36,135,17,126,291,52,19,3,720,13,21,22,0,7,15,77,114,36,100,8,250,0
1bbfc3ff69e9eba4e209bb6aaae82fe2019fee581,35,136,12,96,318,53,19,0,723,14,21,22,0,7,15,77,114,36,100,8,252,1
1be2f95adf77afb27a0fd7570cb67546ed665e330,13,4,2,16,0,2,1,0,31,2,0,1,0,0,1,2,7,0,7,1,72,0
1be2f95adf77afb27a0fd7570cb67546ed665e331,13,3,1,9,0,2,1,0,27,1,0,1,0,0,1,1,6,0,6,1,62,1
1be73dec2be38ac662b416bccc727b3e498884810,165,446,5,211,79788,402,2,240,4962,413,1,22,4,9,93,33,29,12,28,3,1678,0
1be73dec2be38ac662b416bccc727b3e498884811,182,446,5,166,79788,402,2,0,4962,413,1,22,4,9,93,33,29,12,28,3,1678,1
1bf36f444c0d7eb869e3f9e234bc84e1d6a4abb90,174,552,26,570,889,99,44,51,2616,114,20,159,49,20,170,62,311,17,239,32,956,0
1bf36f444c0d7eb869e3f9e234bc84e1d6a4abb91,206,552,21,506,889,99,44,0,2614,114,20,159,49,20,170,62,311,17,239,32,956,1
1c00d3f65b0aea70df1c6d64c60bf9541eb4454f0,37,76,7,87,169,30,5,0,388,37,11,30,2,1,1,0,39,4,35,11,279,0
1c00d3f65b0aea70df1c6d64c60bf9541eb4454f1,36,75,4,85,169,30,5,0,386,37,11,29,2,1,1,0,38,4,34,11,277,1
1ca3f034f5661e99fdc3a15815433f1b23c830ad1,28,62,4,58,342,36,11,2,255,22,6,12,1,1,3,6,36,4,35,4,146,1
1cc692dd7de54bfffa05813a90b14670b4eb50d10,18,87,11,90,62,35,28,14,619,21,10,19,1,3,41,28,74,19,61,12,563,0
1cc692dd7de54bfffa05813a90b14670b4eb50d11,45,86,5,76,54,34,28,0,587,21,10,19,0,3,41,28,74,19,61,12,505,1
1d0840fb1ab54ac6c76d640d7eb0e4efd4ba373c0,1,26,1,14,4,5,6,5,113,4,3,12,0,0,0,10,21,1,13,4,74,0
1d0840fb1ab54ac6c76d640d7eb0e4efd4ba373c1,4,26,1,12,4,5,6,0,113,4,3,12,0,0,0,10,21,1,13,4,75,1
1d2b6d4f543d3fc2000a94caedcf3e9f317108840,8,89,1,92,586,37,4,53,415,35,11,18,5,0,311,45,107,70,95,3,197,0
1d2b6d4f543d3fc2000a94caedcf3e9f317108841,12,89,1,95,586,37,4,0,415,35,11,18,5,0,308,45,107,70,95,3,195,1
1d3964da93de9e12c50355fa261314ffba22c9d90,6,24,2,14,3,15,9,0,165,7,2,8,0,0,2,1,31,0,14,2,41,0
1d3964da93de9e12c50355fa261314ffba22c9d91,10,24,2,13,3,15,9,0,164,7,2,8,0,0,2,1,30,0,14,2,41,1
1d5af976e69efa54a2037c809a7bd17540dc54960,13,12,3,22,0,6,3,0,116,2,1,2,0,0,1,5,11,0,11,2,87,0
1d5af976e69efa54a2037c809a7bd17540dc54961,13,12,3,21,0,6,3,0,114,2,1,2,0,0,1,5,11,0,11,2,87,1
1e0a4de9de000f153f3645cb29651cbcccec66ec1,36,181,1,152,173,22,70,13,1008,20,11,68,41,4,204,30,311,59,200,5,436,1
1e5620439be527c517d55729d3c8b9e3a3d3efe20,13,8,2,29,9,6,1,0,43,2,0,0,0,0,6,0,8,1,8,1,55,0
1e5620439be527c517d55729d3c8b9e3a3d3efe21,13,8,1,30,9,6,1,0,43,2,0,0,0,0,6,0,8,1,8,1,55,1
